threshold,precision,recall,f1
0.04753433638738745,0.25,0.0014285714285714286,0.002840909090909091
0.06446974921952796,0.25,0.005714285714285714,0.0111731843575419
0.08140516205166845,0.2413793103448276,0.01,0.019204389574759947
0.09834057488380896,0.2542372881355932,0.02142857142857143,0.039525691699604744
0.11527598771594946,0.24691358024691357,0.02857142857142857,0.05121638924455826
0.13221140054808997,0.2222222222222222,0.037142857142857144,0.06364749082007344
0.14914681338023048,0.21052631578947367,0.045714285714285714,0.07511737089201878
0.16608222621237098,0.18041237113402062,0.05,0.07829977628635347
0.1830176390445115,0.1965065502183406,0.06428571428571428,0.0968783638320775
0.199953051876652,0.1865671641791045,0.07142857142857142,0.10330578512396695
0.2168884647087925,0.18064516129032257,0.08,0.11089108910891089
0.23382387754093298,0.16853932584269662,0.08571428571428572,0.11363636363636363
0.2507592903730735,0.17412935323383086,0.1,0.12704174228675136
0.267694703205214,0.16705336426914152,0.10285714285714286,0.1273209549071618
0.2846301160373545,0.16216216216216217,0.11142857142857143,0.13209144792548688
0.301565528869495,0.15678776290630975,0.11714285714285715,0.13409648405560098
0.3185009417016355,0.1556350626118068,0.12428571428571429,0.13820492454328834
0.335436354533776,0.15798045602605862,0.13857142857142857,0.1476407914764079
0.3523717673659165,0.15220700152207,0.14285714285714285,0.14738393515106854
0.36930718019805703,0.152327221438646,0.15428571428571428,0.1533002129169624
0.38624259303019753,0.15712383488681758,0.16857142857142857,0.16264645072363887
0.40317800586233804,0.1559748427672956,0.17714285714285713,0.16588628762541807
0.42011341869447855,0.1549636803874092,0.18285714285714286,0.16775884665792923
0.437048831526619,0.14925373134328357,0.18571428571428572,0.1654996817313813
0.4539842443587595,0.15054945054945054,0.1957142857142857,0.1701863354037267
0.4709196571909,0.14904862579281183,0.20142857142857143,0.17132442284325639
0.4878550700230405,0.14939024390243902,0.21,0.17458432304038005
0.504790482855181,0.14703018500486856,0.21571428571428572,0.17486971627099016
0.5217258956873215,0.14272474513438368,0.22,0.1731309724564362
0.538661308519462,0.14504504504504503,0.23,0.17790055248618786
0.5555967213516025,0.14088159031979255,0.23285714285714285,0.17555196553581046
0.572532134183743,0.14417435037720033,0.24571428571428572,0.18172213417855257
0.5894675470158836,0.14344262295081966,0.25,0.18229166666666666
0.6064029598480241,0.14465408805031446,0.26285714285714284,0.18661257606490872
0.6233383726801646,0.14786585365853658,0.27714285714285714,0.19284294234592445
0.6402737855123051,0.14529280948851,0.28,0.1913128355295266
0.6572091983444456,0.14634146341463414,0.2914285714285714,0.19484240687679083
0.6741446111765861,0.14594972067039105,0.2985714285714286,0.19606003752345216
0.6910800240087266,0.14849498327759197,0.3171428571428571,0.20227790432801823
0.7080154368408671,0.1468668407310705,0.32142857142857145,0.20161290322580644
0.7249508496730076,0.14793650793650795,0.33285714285714285,0.20483516483516484
0.7418862625051481,0.14814814814814814,0.34285714285714286,0.20689655172413793
0.7588216753372886,0.14612146722790137,0.34714285714285714,0.20567075751163774
0.7757570881694291,0.14546525323910484,0.35285714285714287,0.20600500417014178
0.7926925010015696,0.1445020149683362,0.3585714285714286,0.20599097250718096
0.8096279138337101,0.14382402707275804,0.36428571428571427,0.20622725434694703
0.8265633266658506,0.1424627277747101,0.36857142857142855,0.2054958183990442
0.843498739497991,0.14109442060085836,0.3757142857142857,0.20514820592823713
0.8604341523301315,0.1419624217118998,0.38857142857142857,0.20795107033639143
0.877369565162272,0.14198161389172625,0.39714285714285713,0.2091798344620015
0.8943049779944126,0.14228657014478283,0.40714285714285714,0.21087680355160932
0.9112403908265531,0.14180929095354522,0.4142857142857143,0.21129326047358835
0.9281758036586936,0.14182692307692307,0.42142857142857143,0.21223021582733814
0.9451112164908341,0.14138093001409113,0.43,0.2127960410038883
0.9620466293229746,0.14101975195222782,0.43857142857142856,0.21341675356273895
0.9789820421551151,0.14065335753176045,0.44285714285714284,0.21349862258953167
0.9959174549872556,0.14133333333333334,0.4542857142857143,0.21559322033898304
1.012852867819396,0.14260793720017445,0.46714285714285714,0.21850985633144002
1.0297882806515366,0.14193825042881647,0.47285714285714286,0.2183377308707124
1.046723693483677,0.14020270270270271,0.4742857142857143,0.21642764015645372
1.0636591063158176,0.14083333333333334,0.4828571428571429,0.21806451612903227
1.080594519147958,0.1400906468891636,0.4857142857142857,0.21746082507195394
1.0975299319800986,0.13966707267559886,0.49142857142857144,0.21751501738855517
1.114465344812239,0.13856627953544254,0.4942857142857143,0.21645292461682827
1.1314007576443794,0.13783570300157977,0.49857142857142855,0.21596534653465346
1.14833617047652,0.1369117075068067,0.5028571428571429,0.2152247019260165
1.1652715833086604,0.13733741392501914,0.5128571428571429,0.21665660832830416
1.182206996140801,0.1360030222893842,0.5142857142857142,0.2151180161338512
1.1991424089729414,0.13430059523809523,0.5157142857142857,0.21310507674144039
1.216077821805082,0.1348563006632277,0.5228571428571429,0.21441124780316345
1.2330132346372225,0.1347699050401753,0.5271428571428571,0.21465968586387435
1.249948647469363,0.1351156069364162,0.5342857142857143,0.21568627450980393
1.2668840603015035,0.13418986438258387,0.5371428571428571,0.21473443746430612
1.283819473133644,0.1338971106412967,0.5428571428571428,0.21481062747314866
1.3007548859657845,0.13458856345885634,0.5514285714285714,0.2163677130044843
1.317690298797925,0.13418420144877544,0.5557142857142857,0.216171158655182
1.3346257116300655,0.1356509884117246,0.5685714285714286,0.2190423775454045
1.351561124462206,0.13564456411982498,0.5757142857142857,0.21955870335058567
1.3684965372943465,0.13690872751499,0.5871428571428572,0.22204213938411668
1.3854319501264871,0.13681427627230666,0.5914285714285714,0.2222222222222222
1.4023673629586275,0.13621480026195154,0.5942857142857143,0.2216302610548748
1.4193027757907681,0.1368796626662342,0.6028571428571429,0.2231033571239757
1.4362381886229085,0.13655394524959744,0.6057142857142858,0.2228646517739816
1.4531736014550491,0.1363346104725415,0.61,0.22286012526096033
1.4701090142871895,0.13574373612432603,0.6114285714285714,0.22216454710615105
1.4870444271193302,0.1353643216080402,0.6157142857142858,0.22193614830072092
1.5039798399514706,0.13664596273291926,0.6285714285714286,0.22448979591836735
1.5209152527836112,0.1360544217687075,0.6285714285714286,0.22369089984748347
1.5378506656157516,0.13601473748848633,0.6328571428571429,0.2239070002527167
1.5547860784478922,0.13643269522941356,0.6414285714285715,0.22500626409421198
1.5717214912800326,0.13678818921361857,0.6485714285714286,0.22592684747449615
1.5886569041121732,0.13670355967693687,0.6528571428571428,0.22606975018550582
1.6055923169443136,0.13725490196078433,0.66,0.22725036891293654
1.6225277297764542,0.13657817109144543,0.6614285714285715,0.22640586797066015
1.6394631426085946,0.13628370457209849,0.6642857142857143,0.22616731517509728
1.656398555440735,0.13695841814480952,0.6728571428571428,0.22759120560521864
1.6733339682728756,0.13648217907852797,0.6728571428571428,0.2269332690917851
1.690269381105016,0.13611510791366907,0.6757142857142857,0.2265868263473054
1.7072047939371566,0.1353512278697887,0.6771428571428572,0.2256068538791052
1.724140206769297,0.13528077141236527,0.6814285714285714,0.22574538570752484
1.7410756196014376,0.13665821358129052,0.6928571428571428,0.22828900917863026
1.758011032433578,0.13684800897363994,0.6971428571428572,0.22878574777308955
1.7749464452657187,0.13668061366806136,0.7,0.22870478413068845
1.791881858097859,0.1357853982300885,0.7014285714285714,0.22752548656163113
1.8088172709299997,0.13560252539116113,0.7057142857142857,0.22749251669352982
1.82575268376214,0.1365001365001365,0.7142857142857143,0.22920009168003666
1.8426880965942807,0.13635131471943615,0.7185714285714285,0.22920938710412395
1.859623509426421,0.1369752421959096,0.7271428571428571,0.23052536231884058
1.8765589222585617,0.13716577540106953,0.7328571428571429,0.23108108108108108
1.893494335090702,0.13807753584705257,0.7428571428571429,0.2328705776981639
1.9104297479228427,0.13871308016877637,0.7514285714285714,0.2341941228851291
1.927365160754983,0.13922391190351338,0.7585714285714286,0.2352680549401861
1.9443005735871237,0.1387584767866458,0.76,0.23467137185707984
1.961235986419264,0.13878080415045396,0.7642857142857142,0.2349066959385291
1.9781713992514047,0.13973237261966032,0.7757142857142857,0.23680767553423462
1.9951068120835451,0.14044079958995387,0.7828571428571428,0.2381573229030856
2.0120422249156857,0.1407804131599082,0.7885714285714286,0.23890932698550096
2.0289776377478264,0.14072008113590265,0.7928571428571428,0.23901808785529716
2.0459130505799665,0.14116161616161615,0.7985714285714286,0.23991416309012875
2.062848463412107,0.14167294649585532,0.8057142857142857,0.24097415082247384
2.0797838762442478,0.14160839160839161,0.81,0.24107142857142858
2.0967192890763884,0.14122042341220423,0.81,0.24050901378579004
2.1136547019085286,0.14080317302925136,0.8114285714285714,0.23996620194338825
2.130590114740669,0.1404979048558048,0.8142857142857143,0.23964683624132857
2.14752552757281,0.140682543579671,0.8185714285714286,0.24010056568196103
2.1644609404049504,0.14030799315570766,0.82,0.2396159465664788
2.1813963532370906,0.13986864509851618,0.8214285714285714,0.2390355435460403
2.198331766069231,0.1397040989570701,0.8228571428571428,0.238855484138503
2.215267178901372,0.13988886204397197,0.8271428571428572,0.2393056416615003
2.232202591733512,0.13972536738135388,0.8285714285714286,0.2391259534116677
2.2491380045656526,0.1391616766467066,0.83,0.23835897435897435
2.266073417397793,0.13897497020262217,0.8328571428571429,0.23820224719101124
2.283008830229934,0.13902091254752852,0.8357142857142857,0.23838630806845965
2.299944243062074,0.1390995260663507,0.8385714285714285,0.2386178861788618
2.3168796558942146,0.13903996216599668,0.84,0.23858794887401097
2.3338150687263552,0.13901345291479822,0.8414285714285714,0.23860644115859833
2.350750481558496,0.13902611150317573,0.8442857142857143,0.2387396485558473
2.367685894390636,0.13907129455909945,0.8471428571428572,0.23892022562449639
2.3846213072227767,0.138986218173324,0.85,0.23890784982935154
2.4015567200549173,0.138830654553925,0.8514285714285714,0.23873422791908672
2.418492132887058,0.1389082462253194,0.8542857142857143,0.23896103896103896
2.435427545719198,0.13888244841177835,0.8557142857142858,0.23897865549571115
2.4523629585513387,0.13882461823229986,0.8571428571428571,0.23894862604540024
2.4692983713834793,0.13870297715208862,0.8585714285714285,0.2388237631631234
2.48623378421562,0.1387482742751956,0.8614285714285714,0.2390011890606421
2.50316919704776,0.1388251491509867,0.8642857142857143,0.23922499011466983
2.5201046098799007,0.13897142857142858,0.8685714285714285,0.23960591133004927
2.5370400227120413,0.13855970829535097,0.8685714285714285,0.2389937106918239
2.553975435544182,0.1385665529010239,0.87,0.23905789990186457
2.570910848376322,0.13896457765667575,0.8742857142857143,0.23981191222570533
2.5878462612084627,0.13923477473398235,0.8785714285714286,0.24037521985538401
2.6047816740406033,0.1392090395480226,0.88,0.24039024390243902
2.621717086872744,0.13905792201938247,0.8814285714285715,0.24021802608526377
2.638652499704884,0.13868940754039497,0.8828571428571429,0.23972071373157486
2.6555879125370248,0.13870246085011187,0.8857142857142857,0.23984526112185686
2.6725233253691654,0.13861607142857144,0.8871428571428571,0.23976833976833978
2.689458738201306,0.13888270643222791,0.8914285714285715,0.24032351242056615
2.706394151033446,0.1388888888888889,0.8928571428571429,0.2403846153846154
2.7233295638655868,0.13921525160718246,0.8971428571428571,0.24102859336019958
2.7402649766977274,0.13896879840672716,0.8971428571428571,0.24065913010155202
2.7572003895298676,0.13932435416206668,0.9014285714285715,0.2413463377318799
2.774135802362008,0.13977072310405644,0.9057142857142857,0.24216959511077157
2.791071215194149,0.1397139713971397,0.9071428571428571,0.24213536701620592
2.8080066280262894,0.13996923753021315,0.91,0.24262045324700057
2.8249420408584296,0.1402238314680711,0.9128571428571428,0.24310443218565722
2.84187745369057,0.14047775586237124,0.9157142857142857,0.2435873076192286
2.858812866522711,0.1402625820568928,0.9157142857142857,0.24326375711574952
2.8757482793548514,0.14007867132867133,0.9157142857142857,0.24298711144806673
2.8926836921869916,0.1402052849967242,0.9171428571428571,0.24322788406895246
2.9096191050191322,0.1399912778020061,0.9171428571428571,0.24290578887627695
2.926554517851273,0.13974749673487158,0.9171428571428571,0.24253872308273516
2.9434899306834135,0.1399695718322104,0.92,0.2429730239577438
2.9604253435155536,0.13987836663770634,0.92,0.24283559577677225
2.9773607563476943,0.1397266218268605,0.92,0.24260689395366358
2.994296169179835,0.13973136915077988,0.9214285714285714,0.24266365688487584
3.0112315820119755,0.13958017745076823,0.9214285714285714,0.24243563239992483
3.0281669948441157,0.13933895009721323,0.9214285714285714,0.24207168324263464
3.0451024076762563,0.13955996548748922,0.9242857142857143,0.24250374812593703
3.062037820508397,0.1396551724137931,0.9257142857142857,0.24269662921348314
3.0789732333405375,0.13941480206540446,0.9257142857142857,0.2423335826477188
3.0959086461726777,0.13957483358385225,0.9285714285714286,0.24267313795034534
3.1128440590048183,0.13936535162950256,0.9285714285714286,0.24235645041014167
3.129779471836959,0.13940042826552462,0.93,0.2424581005586592
3.1467148846690995,0.13925133689839572,0.93,0.24223255813953487
3.1636502975012397,0.13974358974358975,0.9342857142857143,0.24312267657992565
3.1805857103333803,0.13980789754535752,0.9357142857142857,0.24326833797585887
3.197521123165521,0.1400852878464819,0.9385714285714286,0.2437847866419295
3.2144565359976616,0.14054514480408858,0.9428571428571428,0.2446256486286138
3.2313919488298017,0.14045541604596723,0.9428571428571428,0.24448972031857752
3.2483273616619424,0.14033595577291091,0.9428571428571428,0.24430871737923376
3.265262774494083,0.14024649383765406,0.9428571428571428,0.244173140954495
3.282198187326223,0.1403099129696455,0.9442857142857143,0.24431713176861947
3.2991336001583638,0.14019088016967127,0.9442857142857143,0.24413665743305632
3.3160690129905044,0.1401017380245867,0.9442857142857143,0.2440014765596161
3.333004425822645,0.1403471634208298,0.9471428571428572,0.24446902654867256
3.349939838654785,0.1404399323181049,0.9485714285714286,0.24465733235077378
3.366875251486926,0.14032496307237813,0.95,0.24453024453024452
3.3838106643190664,0.14077976817702845,0.9542857142857143,0.24536271808999083
3.4007460771512066,0.1406315789473684,0.9542857142857143,0.24513761467889908
